STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,WT11,WT13,WT14,WT16,WT18,WT19,WT22
USW00094728,"NY CITY CENTRAL PARK, NY US",10/15/2011,7.61,,,0,0,0,,65,54,,230,250,19.9,30,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/16/2011,7.83,,,0,0,0,,66,54,,260,180,17.9,25.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/17/2011,7.83,,,0,0,0,,65,57,,230,220,15,23,,,,,,,,,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/18/2011,3.58,,,0.01,0,0,,68,54,,150,150,8.9,13,,,,,,,,,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/19/2011,10.96,,,1.12,0,0,,62,60,,50,70,21,36.9,,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/20/2011,8.05,,,0.01,0,0,,67,54,,200,240,15,31.1,,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/21/2011,6.71,,,0,0,0,,56,50,,240,90,10.1,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/22/2011,4.25,,,0,0,0,,60,47,,270,,10.1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/23/2011,2.01,,,0,0,0,,59,50,,,,6,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/24/2011,3.8,,,0,0,0,,61,50,,140,190,10.1,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/25/2011,6.49,,,0,0,0,,62,50,,270,310,16.1,25.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/26/2011,2.91,,,0,0,0,,62,51,,230,230,10.1,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/27/2011,6.49,,,0.63,0,0,,61,38,,330,330,17,25.1,,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/28/2011,4.92,,,0,0,0,,49,36,,60,60,13,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/29/2011,8.72,,,2,2.9,0,,45,33,,50,60,21.9,30,1,,,,,,,1,,1,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/30/2011,5.82,,,0.01,0,0,,46,33,,290,270,14.1,21.9,,,,,,,,1,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/31/2011,2.01,,,0,0,0,,53,37,,140,140,8.9,14.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/1/2011,6.04,,,0,0,0,,55,45,,60,60,16.1,19.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/2/2011,2.01,,,0,0,0,,57,42,,230,230,8.1,13,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/3/2011,5.82,,,0,0,0,,59,46,,230,220,14.1,17.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/4/2011,8.28,,,0,0,0,,53,41,,40,40,21,30,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/5/2011,4.92,,,0,0,0,,49,36,,40,50,15,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/6/2011,4.03,,,0,0,0,,54,38,,230,220,12.1,16.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/7/2011,4.47,,,0,0,0,,62,45,,240,240,10.1,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/8/2011,2.24,,,0,0,0,,68,53,,50,50,12.1,13,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/9/2011,3.58,,,0,0,0,,65,51,,150,140,10.1,15,,,,,,1,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/10/2011,3.36,,,0.02,0,0,,67,47,,280,280,14.1,21.9,,,,,,1,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/11/2011,8.28,,,0.02,0,0,,48,41,,270,310,17.9,31.1,1,,,,,,,,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/12/2011,7.38,,,0,0,0,,57,39,,210,200,14.1,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/13/2011,5.59,,,0,0,0,,61,47,,210,220,14.1,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/14/2011,6.93,,,0,0,0,,69,54,,210,230,15,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/15/2011,5.14,,,0,0,0,,65,58,,200,220,16.1,25.1,,,,,,,,,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/16/2011,3.36,,,0.73,0,0,,59,53,,330,340,10.1,15,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/17/2011,6.71,,,0.07,0,0,,53,40,,300,300,16.1,23.9,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/18/2011,6.93,,,0,0,0,,46,36,,230,270,15,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/19/2011,6.71,,,0,0,0,,51,38,,200,200,16.1,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/20/2011,8.5,,,0,0,0,,65,49,,230,220,16.1,25.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/21/2011,4.92,,,0.12,0,0,,59,46,,30,50,15,19.9,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/22/2011,7.61,,,1.16,0,0,,50,43,,90,130,17,25.1,,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/23/2011,6.93,,,0.46,0,0,,53,39,,80,330,17.9,25.1,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/24/2011,5.14,,,0,0,0,,54,37,,260,260,12.1,16.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/25/2011,5.82,,,0,0,0,,61,46,,230,240,13,17.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/26/2011,3.13,,,0,0,0,,65,50,,230,230,8.9,14.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/27/2011,4.92,,,0,0,0,,63,47,,180,170,13,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/28/2011,5.59,,,0,0,0,,70,56,,200,170,13,17.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/29/2011,7.38,,,0.47,0,0,,66,51,,180,190,17,30,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/30/2011,8.95,,,0,0,0,,52,43,,290,240,17,25.9,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/1/2011,7.61,,,0,0,0,,50,37,,290,270,17,25.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/2/2011,5.37,,,0,0,0,,52,39,,290,290,15,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/3/2011,4.25,,,0,0,0,,47,37,,40,60,10.1,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/4/2011,3.8,,,0,0,0,,55,42,,210,180,14.1,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/5/2011,2.91,,,0,0,0,,59,47,,210,220,14.1,17,,1,,,,1,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/6/2011,4.03,,,0.2,0,0,,62,56,,190,220,15,21,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/7/2011,4.47,,,1.68,0,0,,62,42,,290,310,17,31.1,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/8/2011,9.17,,,0.16,0,0,,45,36,,280,300,21,38.9,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/9/2011,5.14,,,0,0,0,,52,36,,170,170,14.1,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/10/2011,6.26,,,0,0,0,,46,32,,280,330,15,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/11/2011,3.8,,,0,0,0,,39,29,,240,240,10.1,14.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/12/2011,4.03,,,0,0,0,,44,33,,230,220,8.9,14.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/13/2011,4.47,,,0,0,0,,47,32,,320,320,13,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/14/2011,3.58,,,0,0,0,,50,36,,160,,8.1,,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/15/2011,8.05,,,0,0,0,,59,47,,230,220,17,23,,,,,,,,,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/16/2011,7.61,,,0,0,0,,59,41,,290,300,23,33.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/17/2011,,,,0,0,0,,42,31,,290,320,14.1,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/18/2011,4.47,,,0,0,0,,31,22,,330,30,14.1,19.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/19/2011,7.61,,,0,0,0,,47,28,,210,220,17,25.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/20/2011,4.92,,,0.01,0,0,,48,41,,280,310,14.1,23,,,,,,,,,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/21/2011,6.04,,,0.11,0,0,,62,42,,270,280,23.9,34.9,,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/22/2011,5.37,,,0.06,0,0,,58,48,,280,280,15,21.9,1,,,,,,,,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/23/2011,6.71,,,0.75,0,0,,49,35,,290,300,16.1,23,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/24/2011,5.37,,,0,0,0,,36,29,,290,300,15,19.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/25/2011,5.82,,,0,0,0,,46,31,,230,210,16.1,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/26/2011,8.95,,,0,0,0,,45,38,,290,300,17.9,28,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/27/2011,8.05,,,1.02,0,0,,57,38,,150,120,21,36.9,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/28/2011,11.63,,,0,0,0,,50,31,,290,260,21.9,34.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/29/2011,6.93,,,0,0,0,,38,24,,270,270,16.1,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/30/2011,3.36,,,0,0,0,,51,37,,150,170,10.1,14.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/31/2011,5.37,,,0.01,0,0,,54,46,,260,260,13,17,,,,,,,,,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/1/2012,6.04,,,0.05,0,0,,52,41,,150,150,15,21.9,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/2/2012,10.29,,,0,0,0,,50,33,,270,270,25.1,32,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/3/2012,10.51,,,0,0,0,,33,15,,290,280,19.9,30,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/4/2012,7.61,,,0,0,0,,27,13,,290,310,16.1,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/5/2012,6.26,,,0,0,0,,40,27,,300,320,16.1,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/6/2012,6.93,,,0,0,0,,53,35,,230,230,14.1,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/7/2012,6.93,,,0,0,0,,62,46,,250,280,15,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/8/2012,7.83,,,0,0,0,,46,33,,290,300,16.1,23.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/9/2012,3.58,,,0,0,0,,41,31,,240,230,14.1,19.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/10/2012,7.38,,,0,0,0,,47,33,,270,270,14.1,17.9,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/11/2012,5.82,,,0.07,0,0,,48,37,,70,70,14.1,19.9,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/12/2012,9.17,,,1.38,0,0,,45,41,,50,70,30,40,1,,,,,,1,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/13/2012,11.41,,,0.09,0,0,,50,28,,230,240,25.1,36,,,,,,,,1,,1,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/14/2012,8.72,,,0,0,0,,32,27,,270,270,17,25.1,,,,,,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/15/2012,8.72,,,0,0,0,,27,15,,280,280,17,25.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/16/2012,4.7,,,0.04,0,0,,37,15,,220,220,17,25.9,,,,,,,,,,1,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/17/2012,8.05,,,0.19,0,0,,53,36,,210,190,17,25.9,1,,,,,,,1,,1,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/18/2012,10.51,,,0,0,0,,54,24,,270,280,21.9,34.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/19/2012,6.71,,,0,0,0,,37,20,,250,220,16.1,23.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/20/2012,7.16,,,0,0,0,,36,24,,290,280,17.9,23.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/21/2012,9.62,,,0.39,4.3,1,,29,22,,40,60,17,23.9,,1,,,,,,1,,,1,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",1/22/2012,8.5,,,0,0,3,,34,18,,30,30,16.1,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/23/2012,7.38,,,0.37,0,2,,53,34,,160,250,17,28,1,,,,,,,1,,1,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/24/2012,8.28,,,0,0,0,,53,42,,250,220,14.1,21.9,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/25/2012,6.71,,,0,0,0,,44,36,,290,320,16.1,25.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/26/2012,3.8,,,0.18,0,0,,40,33,,90,110,13,17,,,,,,,,1,,1,1,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/27/2012,8.5,,,0.47,0,0,,59,40,,280,300,25.1,36,1,1,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/28/2012,,,,0,0,0,,46,38,,290,290,17,25.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/29/2012,,,,0,0,0,,44,34,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/30/2012,,,,0,0,0,,40,34,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/31/2012,,,,0,0,0,,59,38,,220,220,13,17.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/1/2012,8.05,,,0.03,0,0,,62,48,,270,280,19.9,28,,,,,,,,,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/2/2012,6.93,,,0,0,0,,50,35,,290,290,16.1,25.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/3/2012,6.71,,,0,0,0,,44,30,,290,290,16.1,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/4/2012,5.14,,,0,0,0,,46,35,,40,60,15,19.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/5/2012,6.04,,,0,0,0,,40,32,,290,30,10.1,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/6/2012,8.05,,,0,0,0,,51,33,,230,230,16.1,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/7/2012,6.26,,,0,0,0,,49,38,,280,290,16.1,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/8/2012,4.25,,,0.01,0,0,,38,31,,60,60,13,15,,,,,,,,1,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/9/2012,6.71,,,0,0,0,,46,31,,290,300,15,19.9,1,,,,,,,1,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/10/2012,6.04,,,0,0,0,,45,34,,230,220,15,19.9,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/11/2012,5.82,,,0.08,0,0,,38,32,,330,320,15,21.9,,,,,,1,,1,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/12/2012,9.84,,,0.01,0.2,0,,32,20,,260,330,23,32,,,,,,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/13/2012,8.05,,,0,0,0,,44,28,,270,270,17.9,28,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/14/2012,4.25,,,0.02,0,0,,47,36,,220,220,19.9,25.1,,,,,,,,,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/15/2012,3.58,,,0.01,0,0,,46,39,,290,270,10.1,14.1,,,,,,1,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/16/2012,4.47,,,0.19,0,0,,44,36,,150,170,12.1,17.9,,,,,,1,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/17/2012,6.71,,,0.03,0,0,,50,41,,290,300,16.1,25.9,,,,,,1,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/18/2012,6.49,,,0.02,0,0,,48,35,,220,270,16.1,21.9,,,,,,,,,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/19/2012,6.93,,,0,0,0,,44,35,,40,20,17.9,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/20/2012,7.38,,,0,0,0,,46,31,,20,30,17,25.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/21/2012,7.38,,,0,0,0,,46,32,,170,160,16.1,27.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/22/2012,6.49,,,0,0,0,,57,43,,270,240,16.1,23.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/23/2012,8.05,,,0,0,0,,58,46,,260,270,21,30,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/24/2012,8.05,,,0.6,0,0,,46,36,,270,310,21,32,1,,,,,,,1,,1,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/25/2012,14.99,,,0,0,0,,45,33,,260,280,21.9,40.9,,,,,,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/26/2012,8.72,,,0,0,0,,45,29,,290,270,13,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/27/2012,3.13,,,0,0,0,,59,36,,220,220,14.1,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/28/2012,5.59,,,0,0,0,,50,40,,290,310,21,34.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/29/2012,3.8,,,0.37,0,0,,42,38,,130,110,15,21,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/1/2012,2.01,,,0.13,0,0,,41,37,,70,30,10.1,15,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/2/2012,8.05,,,0.16,0,0,,42,33,,130,140,17.9,25.1,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/3/2012,4.03,,,0.12,0,0,,56,42,,280,280,16.1,28,1,1,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/4/2012,6.93,,,0,0,0,,45,36,,260,280,16.1,29.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/5/2012,8.5,,,0,0,0,,44,28,,290,290,17,23.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/6/2012,7.16,,,0,0,0,,44,25,,220,220,14.1,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/7/2012,8.28,,,0,0,0,,62,37,,230,210,16.1,23.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/8/2012,6.71,,,0,0,0,,71,53,,210,220,17,31.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/9/2012,8.72,,,0.02,0,0,,64,37,,280,300,17.9,31.1,,,,,,,,,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/10/2012,6.71,,,0,0,0,,43,29,,280,280,17,32,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/11/2012,7.61,,,0,0,0,,61,36,,240,250,17.9,23.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/12/2012,4.25,,,0,0,0,,71,47,,250,260,13,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/13/2012,5.82,,,0.04,0,0,,74,54,,220,220,14.1,19.9,,,,,,,,,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/14/2012,4.47,,,0,0,0,,70,50,,60,280,17,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/15/2012,6.71,,,0,0,0,,52,43,,50,90,13,17,,,,,,,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/16/2012,3.36,,,0.03,0,0,,51,43,,100,70,10.1,14.1,,,,,,1,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/17/2012,4.92,,,0,0,0,,62,45,,160,160,12.1,17.9,,,,,,,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/18/2012,2.91,,,0,0,0,,64,46,,230,240,12.1,17,,,,,,1,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/19/2012,4.03,,,0,0,0,,74,55,,160,150,12.1,17,,,,,,1,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/20/2012,2.91,,,0,0,0,,73,55,,160,150,10.1,15,,,,,,,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/21/2012,3.8,,,0,0,0,,67,57,,150,150,10.1,14.1,,,,,,1,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/22/2012,3.36,,,0,0,0,,78,56,,170,170,12.1,19,1,,,,,1,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/23/2012,4.25,,,0,0,0,,76,58,,160,50,14.1,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/24/2012,7.61,,,0.01,0,0,,65,47,,60,80,15,23.9,1,,,,,,,,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/25/2012,6.93,,,0.06,0,0,,52,45,,60,60,16.1,23,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/26/2012,7.61,,,0,0,0,,54,34,,300,300,23,42.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/27/2012,5.37,,,0,0,0,,51,30,,350,290,14.1,23.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/28/2012,5.82,,,0.02,0,0,,67,44,,240,240,17,25.9,,,,,,,,,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/29/2012,8.95,,,0,0,0,,61,43,,290,300,17.9,31.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/30/2012,4.47,,,0.11,0,0,,57,40,,160,170,14.1,23,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/31/2012,6.93,,,0.26,0,0,,43,38,,50,60,19.9,25.9,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/1/2012,2.46,,,0.51,0,0,,52,42,,250,240,12.1,15,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/2/2012,7.83,,,0.04,0,0,,57,40,,300,310,17,31.1,1,,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/3/2012,5.82,,,0,0,0,,64,40,,300,290,15,25.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/4/2012,5.82,,,0,0,0,,68,47,,340,360,17,27.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/5/2012,5.14,,,0,0,0,,58,42,,30,10,15,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/6/2012,6.71,,,0,0,0,,59,38,,340,330,15,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/7/2012,5.59,,,0,0,0,,61,40,,360,360,16.1,28,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/8/2012,7.83,,,0,0,0,,67,44,,290,280,17,33.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/9/2012,10.96,,,0,0,0,,64,49,,270,280,23,40.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/10/2012,5.59,,,0,0,0,,60,45,,270,250,16.1,25.1,,,,,,,,,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/11/2012,4.92,,,0,0,0,,53,43,,350,350,12.1,21,,,,,,,,,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/12/2012,4.92,,,0,0,0,,61,43,,330,320,13,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/13/2012,3.36,,,0,0,0,,65,43,,270,280,12.1,16.1,,,,,,,,,,,,,
